DISTRITO,TECNOLOGIA,RANGO_VELOC_BAJADA,EMPRESA
COMAS,FibraOptica,BW >= 200 Mbps,WI-NET TELECOM S.A.C.
COMAS,FibraOptica,BW >= 200 Mbps,YACHAY TELECOMUNICACIONES S.A.C.
COMAS,FibraOptica,BW >= 200 Mbps,YACHAY TELECOMUNICACIONES S.A.C.
COMAS,FibraOptica,BW >= 200 Mbps,YACHAY TELECOMUNICACIONES S.A.C.
COMAS,FibraOptica,BW >= 200 Mbps,YACHAY TELECOMUNICACIONES S.A.C.
COMAS,OtrasTecnologias,2048 <=  BW < 4096 kbps,AMERICATEL PERÚ S.A.
COMAS,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICATEL PERÚ S.A.
COMAS,FibraOptica,BW >= 200 Mbps,CABLE VIDEO PERÚ S.A.C.
COMAS,FibraOptica,BW >= 200 Mbps,CIRION TECHNOLOGIES PERU S.A.
COMAS,FibraOptica,BW >= 200 Mbps,CIRION TECHNOLOGIES PERU S.A.
COMAS,FibraOptica,4 Mbps <= BW < 8 Mbps,FIBERLUX S.A.C.
COMAS,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,HUGHES DE PERÚ S.R.L.
COMAS,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,HUGHES DE PERÚ S.R.L.
COMAS,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,HUGHES DE PERÚ S.R.L.
COMAS,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,HUGHES DE PERÚ S.R.L.
COMAS,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,HUGHES DE PERÚ S.R.L.
COMAS,FibraOptica,4 Mbps <= BW < 8 Mbps,NEXTNET S.A.C.
COMAS,FibraOptica,4 Mbps <= BW < 8 Mbps,NEXTNET S.A.C.
COMAS,FibraOptica,4 Mbps <= BW < 8 Mbps,NEXTNET S.A.C.
COMAS,FibraOptica,8 Mbps <= BW < 16 Mbps,GTD PERÚ S.A.
COMAS,FibraOptica,8 Mbps <= BW < 16 Mbps,GTD PERÚ S.A.
COMAS,FibraOptica,100 Mbps <= BW < 200 Mbps,GTD PERÚ S.A.
COMAS,FibraOptica,100 Mbps <= BW < 200 Mbps,GTD PERÚ S.A.
COMAS,FibraOptica,50 Mbps <= BW < 100 Mbps,VIETTEL PERU S.A.C.
COMAS,Wimax,BW < 256 Kbps,AMERICATEL PERÚ S.A.
COMAS,FibraOptica,BW < 256 Kbps,AMERICATEL PERÚ S.A.
COMAS,OtrasTecnologias,BW < 256 Kbps,AMERICATEL PERÚ S.A.
COMAS,OtrasTecnologias,BW >= 200 Mbps,CIRION TECHNOLOGIES PERU S.A.
COMAS,FibraOptica,BW < 256 Kbps,ENTEL PERÚ S.A.
COMAS,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,HUGHES DE PERÚ S.R.L.
COMAS,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,STARLINK PERU S.R.L.
COMAS,xDSL,50 Mbps <= BW < 100 Mbps,TELEFÓNICA DEL PERU S.A.A.
COMAS,FibraOptica,4 Mbps <= BW < 8 Mbps,TELEFÓNICA DEL PERU S.A.A.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Cablemodem,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,FibraOptica,30 Mbps <= BW < 50 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,2048 <=  BW < 4096 kbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,OtrasTecnologias,4 Mbps <= BW < 8 Mbps,AMERICA MOVIL PERU S.A.C.
EL AGUSTINO,Wimax,1024 <= BW < 2048 kbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,Wimax,1024 <= BW < 2048 kbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,Wimax,1024 <= BW < 2048 kbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,FibraOptica,2048 <=  BW < 4096 kbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,FibraOptica,2048 <=  BW < 4096 kbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,FibraOptica,2048 <=  BW < 4096 kbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,OtrasTecnologias,8 Mbps <= BW < 16 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,OtrasTecnologias,16 Mbps <= BW < 30 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,OtrasTecnologias,100 Mbps <= BW < 200 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,OtrasTecnologias,100 Mbps <= BW < 200 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,OtrasTecnologias,100 Mbps <= BW < 200 Mbps,AMERICATEL PERÚ S.A.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,DIRECTV PERU S.R.L.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,DIRECTV PERU S.R.L.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,DIRECTV PERU S.R.L.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,DIRECTV PERU S.R.L.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,DIRECTV PERU S.R.L.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,DIRECTV PERU S.R.L.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,DIRECTV PERU S.R.L.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,DIRECTV PERU S.R.L.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,Cablemodem,8 Mbps <= BW < 16 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,Cablemodem,16 Mbps <= BW < 30 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,Cablemodem,50 Mbps <= BW < 100 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,Cablemodem,50 Mbps <= BW < 100 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,Cablemodem,50 Mbps <= BW < 100 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,Cablemodem,50 Mbps <= BW < 100 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,50 Mbps <= BW < 100 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,100 Mbps <= BW < 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,BW >= 200 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,16 Mbps <= BW < 30 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,16 Mbps <= BW < 30 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,16 Mbps <= BW < 30 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,16 Mbps <= BW < 30 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,30 Mbps <= BW < 50 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,30 Mbps <= BW < 50 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,30 Mbps <= BW < 50 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,FibraOptica,30 Mbps <= BW < 50 Mbps,EMPRESA DE TELECOMUNICACIONES MULTIMEDIA ALFA S.A.C.
EL AGUSTINO,Wimax,1024 <= BW < 2048 kbps,ENTEL PERÚ S.A.
EL AGUSTINO,Wimax,1024 <= BW < 2048 kbps,ENTEL PERÚ S.A.
EL AGUSTINO,Wimax,1024 <= BW < 2048 kbps,ENTEL PERÚ S.A.
EL AGUSTINO,Wimax,1024 <= BW < 2048 kbps,ENTEL PERÚ S.A.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,ENTEL PERÚ S.A.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,ENTEL PERÚ S.A.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,ENTEL PERÚ S.A.
EL AGUSTINO,FibraOptica,8 Mbps <= BW < 16 Mbps,ENTEL PERÚ S.A.
EL AGUSTINO,FibraOptica,16 Mbps <= BW < 30 Mbps,ENTEL PERÚ S.A.
EL AGUSTINO,FibraOptica,16 Mbps <= BW < 30 Mbps,ENTEL PERÚ S.A.
EL AGUSTINO,FibraOptica,16 Mbps <= BW < 30 Mbps,ENTEL PERÚ S.A.
EL AGUSTINO,FibraOptica,16 Mbps <= BW < 30 Mbps,ENTEL PERÚ S.A.
EL AGUSTINO,FibraOptica,30 Mbps <= BW < 50 Mbps,ENTEL PERÚ S.A.
EL AGUSTINO,FibraOptica,30 Mbps <= BW < 50 Mbps,ENTEL PERÚ S.A.
EL AGUSTINO,FibraOptica,30 Mbps <= BW < 50 Mbps,ENTEL PERÚ S.A.
EL AGUSTINO,FibraOptica,30 Mbps <= BW < 50 Mbps,ENTEL PERÚ S.A.
